"V1","comment_text","Rhetoric","Main targeted group","Secondary targeted group","Pejorative framing of communism","Vulgar language","word_count"
"SZ","Červený Drak Já se zase dobře bavím hloupostí trollů a dezolátů. Naštěstí je jich dost.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,15
"SZ","Karel Mořický Senior jasně, ještě jsem ruský šváb a makak. 👍","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,11
"SZ","Červený Drak Aha, a já myslel že drak.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,8
"SZ","Karel Mořický Senior když chceš tak i drak. 👍","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,9
"SZ","Karel Mořický Senior ale to zklamání že ten Péťa vlastně lhal nic nepřekoná viď?","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,14
"SZ","Tom Lebr , blbe, stale stejna picovina od Tebe.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,9
"SZ","Jiří Huml tak tak 👍😀","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,5
"SZ","Jiří Huml Vše nejlepší k tvým desátým narozeninám🥳","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,8
"SZ","Nestarejte se o hajzl papír. Starej se o hajzly ve vládě , hajzly všeho druhu, co chtějí ukrást náš Hrad aby zase mohli beztrestně lhát a krást!","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,27
"SZ","Kdyby jste si vymysleli sebevetší hovadiny, dělate Babišovi jenom reklamu! Kobliháři na vás se......OÚ a budou si volit koblihu, náší českou pochoutku! S vámi už nebudu taktizovat, ale rovnou přes držku!","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,31
"SZ","Ano. Ke cauze Čapí hnízdo , vyšetřování, novinářům a všem kdo za obviněním  stojí se ten toaleťák náramně hodí.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,19
"SZ","Daniel Zabek proboha z čeho by měli mít poplach? Z podmínky? Směšné a jen se smějí výsledku, který z toho bude. Ať je jakýkoliv.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,24
"SZ","Frantisek Prouza smysl nedává ten odkaz. Řeč pronesená u soudu se nesmí přepisovat ale jen zapsat taková jak zazní.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,19
"SZ","Bohumil Šaraj Takže ty rád šmíruješ cizí profily. To vysvětluje tvůj obdiv e estébákovi a dotačnímu podvodníkovi. Jsi vzorný Svědek Burešův🤣","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,21
"SZ","Josef Voráč a když by zapsaná řeč nedávala smysl? Což je u motýle normální..","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,14
"SZ","Josef Voráč Svědci Burešovi mají poplach v diskusi, jak je zde ostatně vidět. Pravda, případné odsouzení k podmínce Svědkům Burešovým bude spíš imponovat, ti mu odpustí i kdyb před očima okradl jejích vlastní matku🤣","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,34
"SZ","Ti ostatní tvrdí , že jsou všechny činy promlčeny .","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,10
"SZ","Daniel Zabek co Bohumil Šaraj, taky kradeš jako Bureš?","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,9
"SZ","Karel Mořický Senior Drak trpí pohnutím mysli v šestinedělí","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,9
"SZ","Prosim o odpověd kolik úředníků co mu to schválilo bude odsouzeno s nim. A co hejtman  za ODS ten taky co tam seděl","Constructive engagement","Other political subjects","Not targeting",FALSE,FALSE,23
"SZ","https://blog.aktualne.cz/blogy/tenaruv-blog.php?itemid=38776","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,1
"SZ","Monike byla?","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,2
"SZ","Tomáš Cz Nebyla.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,3
"SZ","Monča Hanousková A kurva😀","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,4
"SZ","Tomáš Cz jinak k vidění zde ;)https://fb.watch/hVvGiSRprm/  A jedna Monika tam vlastně byla - Hilšerová .","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,16
"SZ","Monča Hanousková Dotaz zněl na Monike 😉","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,7
"SZ","Vtipy vim ;P","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,3
"SZ","Monika už slíbila , že Andymu upeče nějakou baštu 😂 www.babisovyzlociny.cz","Hateful speech","Other","Candidate - Babiš",FALSE,FALSE,11
"SZ","Tomáš Cz Nebyla.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,3
"SZ","Móňa se ještě nestihla naučit kolik má kráva žaludků, jinak by určitě dorazila.","Hateful speech","Other","Not targeting",FALSE,FALSE,13
"SZ","Bez nafukovačky?","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,2
"SZ","Monča Hanousková A kurva😀","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,4
"SZ","Kolik je kandidátek žen, že máte v titulku mn.č.manželé? Na fotce vidím jednoho manžela a manželky. Ach jo...","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,18
"SZ","Jolča Václavková Nerudová a Bašta… Bašta je manželka (čti: d*vka) Pitomia 😂","Hateful speech","Candidate - Bašta","Not targeting",FALSE,TRUE,12
"SZ","Tomáš Cz jinak k vidění zde ;)https://fb.watch/hVvGiSRprm/  A jedna Monika tam vlastně byla - Hilšerová .","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,16
"SZ","Demokracie obecně inklinuje k průměrnosti. Blbí a chytří se vzájmně vyprůměrují a vyhraje Babiš.","Trolling","Other","Not targeting",FALSE,FALSE,14
"SZ","Přečtěte si něco o Babišově rodině:  Maminka aktivní komunistka.   Tatínek byl 80. letech prověřován pro podezření z hospodářské kriminální činnosti, ale zachránila ho amnestie z roku 1985.  Bratr Alexander, spolupraconvík StB, byl v roce 2015 na Slovensku obžalován z podvodu, měl ČEZ způsobit škodu bezmála 200 000 € (něco přes 5 000 000 Kč). ČEZ spadal pod působnost ministerstva financí. A ministrem financí byl Andrej Babiš. Možná i proto ČEZ nakonec vymáhání vzdal.  Myslíte, že by třeba slováci zvolili prezidentem maĎara nebo čecha, který ani neumí ČESKY?? Myslete lidi vlastní hlavou!!!  https://www.forum24.cz/neuveritelna-historie-babisovy-rodiny-kontroverzni-neni-zdaleka-jen-andrej/","Hateful speech","Fellow commenters","Candidate - Babiš",TRUE,FALSE,92
"SZ","Pavel Petraš Pitomio dnes oznámil , že Bašta může odvolat vládu už nyní. Kdyby mu ta volba náhodou nevyšla..... a navíc Ústava to přímo nezakazuje. Volte Baštu . Zruší válku , vládu , bídu i inflaci 😂","Hateful speech","Candidate - Bašta","Other political subjects",FALSE,TRUE,37
"SZ","Dobrý den, milý zákazníku, jsem sekretářka z České republiky a žiji v Rumunsku.  V boji proti chudobě a bankovnímu vyloučení nabízím online:    - Podnikatelské půjčky   - Osobní půjčky   Financování úvěrem   - Půjčky na nemovitosti   Moje nabídka je vážná, můžete se řídit zákonným postupem pro poskytování půjček mezi jednotlivci.  Kontaktujte mě   https://wa.me/message/2UGIOT4BDIESE1   dnes a řekněte mi, kolik peněz si chcete půjčit.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,60
"SZ","tomu říkám objektivní hodnocení, když příbuzný hodnotí příbuzného.... ztráta času, propaganda....","Hateful speech","Other","Not targeting",FALSE,FALSE,11
"SZ","Mé ženy se na nic neptejtě.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,6
"SZ","Tak si ho nebouchejte do trenek, blázna.","Hateful speech","Candidate - Bašta","Not targeting",FALSE,FALSE,7
"SZ","Nicol Desenská neurážejte osobo","Constructive engagement","Fellow commenters","Not targeting",FALSE,FALSE,4
"SZ","Zdena Hejlíková mlč","Hateful speech","Fellow commenters","Not targeting",FALSE,FALSE,3
"SZ","Zdena Hejlíková tenhle dědula se uráží úplně sám svými činy a lží :D","Hateful speech","Candidate - Bašta","Not targeting",FALSE,FALSE,13
"SZ","Jiří Opatrný no no, pomluvy, to není hezké","Constructive engagement","Fellow commenters","Not targeting",FALSE,FALSE,8
"SZ","Zdena Hejlíková To nejsou pomluvy. Tenhle pán veřejně slibuje, že hned po zvolení zosnuje státní převrat fatálním porušení Ústavy. Takže bych si dal pozor. A na pomluvy jsou především experti ti, kteří Baštu do této volby vyslali. Dnes sem zrovna koukal ne jejich fb a to je teda hodně velká síla. Oproti tomu je tento nevinný vtípek hodně velká pohoda.","Hateful speech","Other political subjects","Candidate - Bašta",FALSE,FALSE,60
"SZ","Nicol Desenská slečna nebo paní rozkazovačná, trapné","Hateful speech","Fellow commenters","Not targeting",FALSE,FALSE,7
"SZ","A to je jako vtipné, nebo co?","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,7
"SZ","Zdena Hejlíková jo, je :D :D","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,6
"SZ","Jiří Opatrný jak pro koho","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,5
"SZ","Zdena Hejlíková smutné no, že se dokážete zřejmě zasmát jen něčemu, co zesměšňuje někoho, koho nenávidíte. A že se nedokážete povznést a zasmát se i třeba tomuhle.","Constructive engagement","Fellow commenters","Not targeting",FALSE,FALSE,27
"SZ","Jiří Opatrný Vy se smějete jen tomu, co nenávidíte 😋?! “chytrolíne” 😂!","Constructive engagement","Fellow commenters","Not targeting",FALSE,FALSE,12
"SZ","Trapný....","Hateful speech","Journalists or media professionals","Not targeting",FALSE,FALSE,1
"SZ","Petr Třisedm Vy jste tu nový? 😃","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,7
"SZ","Za mě super kandidát. Lůza se rozhoduje mezi ním Babišem a Stedulou. On sebere hlasy Babišovi a ten se nedostane do druhého kola. Pak se rozhodneme mezi Danuší a generálem 🙂","Hateful speech","Candidate - Bašta","Candidate - Babiš",FALSE,FALSE,31
"SZ","Jiří Krmašek dost pochybuji, že hotentoti, kteří fandí ANO, Babišovi, Pitomiovi, Vrabelovi, Zahradnikové, Volnému a spol. by volili Středulu. To je poměrně slušný levicový kandidát, s liberálními, prozapadnimi, proevropskými názory. Toho volí spíš jen pár skalních voličů ČSSD, a tp jem těch, kteří si nedokázali vybrat mezi Nerudovou a Pavlem.","Trolling","Other","Not targeting",FALSE,FALSE,50
"SZ","Jiří Krmašek t Enom to ne","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,6
"SZ","Jiří Krmašek to nevím,co z těch dvou je větší tragédie","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,10
"SZ","Jiří Krmašek tomu se říká ,,medvědí služba"" 😄","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,8
"SZ","","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,0
"SZ","Kamil Kamil Homolka Tak to je metoda VKml, ten si taky cucal průzkumy z prstu…😁","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,15
"SZ","Kateřina Giedraitis bašta nemá 100% šanci na 2 kolo nedostane se tam z 5%","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,14
"SZ","Zdena Hejlíková tenhle dědula se uráží úplně sám svými činy a lží :D","Hateful speech","Candidate - Bašta","Not targeting",FALSE,FALSE,13
"SZ","Muj hlas rozhodně má. Volím ❤. (A teď čekám snusku vysmatych smajlíků, prihlouplych keců, jak jsem tupá,....atd. 🤪😁. Snad se pochlapite a nebude nic z toho. Pokud někdo chce slusne diskutovat, nemám problém 😎😁)","Supportive speech","Candidate - Bašta","Not targeting",FALSE,FALSE,34
"SZ","Lucie Onderova","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,2
"SZ","David Hýža a?","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,3
"SZ","Lucie Onderova tady je diskuze zbytečná 😂","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,7
"SZ","Lucie Onderova s tím počítejte ☺️ jste na Seznan.cz a tady se rádo kamenuje za jiný nazor 😔😔","Constructive engagement","Fellow commenters","Journalists or media professionals",FALSE,FALSE,18
"SZ","Eva Žáková ja vím 😊","Constructive engagement","Fellow commenters","Journalists or media professionals",FALSE,FALSE,5
"SZ","Pipin Osborne tak proc ji zahajujete? 😊","Constructive engagement","Fellow commenters","Not targeting",FALSE,FALSE,7
"SZ","Ano, velmi tupá.","Hateful speech","Fellow commenters","Not targeting",FALSE,FALSE,3
"SZ","Lucie Onderova A co Vás k tomu tedy vede? 🙂","Constructive engagement","Fellow commenters","Not targeting",FALSE,FALSE,10
"SZ","Lucie Onderova  🥰","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,3
"SZ","Vojtěch Šíma slečna je asi nekrofilka","Hateful speech","Fellow commenters","Not targeting",FALSE,FALSE,6
"SZ","Lucie Onderova tak za to nemůžete že jste Renault holt s tím se člověk narodí 😉","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,16
"SZ","Vojtěch Šíma je mi nejsympatictejsi 😁😎","Supportive speech","Candidate - Bašta","Not targeting",FALSE,FALSE,6
"SZ","Luboš Švarc Ano - ženy se rodí s v aginou mezi nohami.  Chlapci s mozkem, mezi nohami.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,17
"SZ","Luboš Švarc holt, panáčku","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,4
"SZ","Lucie Onderova Takže co hlásá je Vám ukradené?😅","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,8
"SZ","Rozhodně to neberte jako výkop. 😉","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,6
"SZ","Lucie Onderova tak záleží jestli volíte Baštu jako člověka..v tom případě 👍 Nebo jste volič SPD...v tom případě jste si sama odpověděla ve svém prvním komentáři","Constructive engagement","Fellow commenters","Not targeting",FALSE,FALSE,26
"SZ","Vojtěch Šíma co hlásá patří k těm sympatiím 😊. Ne ze 100%, ale je mi svými názory nejblíže 😊","Supportive speech","Candidate - Bašta","Not targeting",FALSE,FALSE,19
"SZ","Nana Nárožná stejná analogie platí i pro ženy😉","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,8
"SZ","Erich Hamza Baštu jako člověka.","Supportive speech","Candidate - Bašta","Not targeting",FALSE,FALSE,5
"SZ","Lucie Onderova Tak když vidím Raptor, Rédovou a Bobošíkovou, tak ani nic jiného by se tady čekat nedalo no 😅","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,20
"SZ","Vojtěch Šíma paní je z jiného hrníčku 😂😂","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,8
"SZ","Pipin Osborne Zvláštní- o ženách tvrdíte,  že dostanou rozum jen tehdy, když jim ho tam vložíte.. Domluvte se a potom dejte vědět 😉.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,23
"SZ","Pipin Osborne tak proc jste vykopnul 😉😎","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,7
"SZ","Eva Žáková Kéž byste byla na stránkách SPD, že? Tam byste prostě dostala ban a bylo by, protože opačný názor neexistuje 😅","Trolling","Other political subjects","Not targeting",FALSE,FALSE,22
"SZ","Nana Nárožná jste si jistá, že odpovídáte tomu pravému. Nic takového jsem neřekl😀","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,13
"SZ","Vojtěch Šíma hustý. To mě vždy pobaví - projetí profilu 🤣. Muj Vas zajímá, mě Vas ani trochu. 🤷‍♀️. Co tam máte dál? 😊","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,24
"SZ","Pipin Osborne Ano.odpovídám správně.  Pokud nerozumíte psanému slovu, tak zkuste přepnout.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,11
"SZ","Vojtěch Šíma on neexistuje ani jinde. Ověřeno. Mám ban u ODS, STAN, Pekarove, Válka,....asi taky nemají ani ty ""hodne"" strany rady opačný názor.🤷‍♀️😎","Trolling","Other political subjects","Not targeting",FALSE,FALSE,23
"SZ","Lucie Onderova A co se Vám na tom nelíbí? Vypoví to o Vás a o tom, jaké věci konzumujete a šíříte téměř Vše 😅 To, že je Vám sympatické to, že někdo krmí voliče hloupostmi, to už to pouze dotvoří.","Hateful speech","Fellow commenters","Not targeting",FALSE,FALSE,40
"SZ","Lucie Onderova No vidíte. A já ho mám jen u SPD. Čím to bude? Tím že tam ta demokracie moc nešlape ani ve stranických buňkách?😅","Trolling","Other political subjects","Not targeting",FALSE,FALSE,25
"SZ","Vojtěch Šíma to, že sdílím na své zdi zprávy (at pravdivé, nebo ne) má svůj důvod. Nemá smysl sdílet ČT, seznam, novinky, rozhlas....😎 To vše je všude.😎","Trolling","Journalists or media professionals","Not targeting",FALSE,FALSE,27
"SZ","Lucie Onderova fakt? Tak to jste se musela hodně činit. Protože, když kouknete do komentářů, tak je jich tam hodně negativních. U SPD to neexistuje.","Hateful speech","Other political subjects","Not targeting",FALSE,FALSE,25
"SZ","Vojtěch Šíma ona demokracie nestane vůbec. Demokracie s přívlastkem (lidova) už tu byla. Ted přívlastek změněn na liberální.  Vážně. Nemáme demokracii 😎","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,22
"SZ","Lucie Onderova aby jsme se nezacyklili😂","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,6
"SZ","Milada Kreuzová ani je. Všude stejné. Na Rajchla taky všichni nadávají, že rozhazuje bany, já tam stále jsem. A to občas bývám taky dost tvrdá. 🤷‍♀️","Supportive speech","Other political subjects","Not targeting",FALSE,FALSE,26
"SZ","Lucie Onderova Jistě. Jediná demokracie široko je ta Svobodná a přímá u Tomia 😅","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,14
"SZ","Nana Nárožná přepínám a odcházím 😂😂","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,6
"SZ","Lucie Onderova A proč tedy sdílíte lži?😅","Constructive engagement","Fellow commenters","Not targeting",FALSE,FALSE,7
"SZ","Pipin Osborne to se může stát. Mám to tedy chápat tak, že jsem měl potrebu jen něco vyblit.😊","Constructive engagement","Fellow commenters","Not targeting",FALSE,TRUE,18
"SZ","Pipin Osborne Dobrou 👍👋","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,4
"SZ","Vojtěch Šíma kdo určí, co je lež 😎","Trolling","Fellow commenters","Not targeting",FALSE,FALSE,8
